id,type,dewey,height,depth
41434,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.7,0,14
41435,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.8,0,14
41436,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.9,0,14
41437,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.10,0,14
41438,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11,1,14
92613,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.1,0,15
92614,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.2,0,15
92615,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.3,0,15
92616,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.4,0,15
92617,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.5,0,15
92618,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.6,0,15
92619,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.11.7,0,15
41439,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.12,0,14
41440,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.13,0,14
41441,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.10.14,0,14
37148,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.11,0,13
37149,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.12,0,13
37150,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.13,0,13
37151,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.14,0,13
37152,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.15,0,13
37153,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.16,0,13
37154,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.17,0,13
37155,TreeNode,1.3.18.4.4.16.8.8.16.16.5.2.3.18,0,13
10410,TreeNode,1.3.18.4.4.16.8.8.16.16.5.3,0,11
10411,TreeNode,1.3.18.4.4.16.8.8.16.16.5.4,0,11
10412,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5,2,11
34280,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.1,0,12
34281,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.2,0,12
34282,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3,1,12
52065,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.1,0,13
52066,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.2,0,13
52067,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.3,0,13
52068,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.4,0,13
52069,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.5,0,13
52070,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.6,0,13
52071,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.7,0,13
52072,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.8,0,13
52073,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.9,0,13
52074,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.3.10,0,13
34283,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.4,0,12
34284,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.5,0,12
34285,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.6,0,12
34286,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.7,0,12
34287,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.8,0,12
34288,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.9,0,12
34289,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.10,0,12
34290,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.11,0,12
34291,TreeNode,1.3.18.4.4.16.8.8.16.16.5.5.12,0,12
10413,TreeNode,1.3.18.4.4.16.8.8.16.16.5.6,0,11
10414,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7,1,11
91054,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.1,0,12
91055,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.2,0,12
91056,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.3,0,12
91057,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.4,0,12
91058,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.5,0,12
91059,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.6,0,12
91060,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.7,0,12
91061,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.8,0,12
91062,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.9,0,12
91063,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.10,0,12
91064,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.11,0,12
91065,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.12,0,12
91066,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.13,0,12
91067,TreeNode,1.3.18.4.4.16.8.8.16.16.5.7.14,0,12
10415,TreeNode,1.3.18.4.4.16.8.8.16.16.5.8,0,11
10416,TreeNode,1.3.18.4.4.16.8.8.16.16.5.9,0,11
10417,TreeNode,1.3.18.4.4.16.8.8.16.16.5.10,0,11
10418,TreeNode,1.3.18.4.4.16.8.8.16.16.5.11,0,11
10419,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12,1,11
99054,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.1,0,12
99055,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.2,0,12
99056,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.3,0,12
99057,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.4,0,12
99058,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.5,0,12
99059,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.6,0,12
99060,TreeNode,1.3.18.4.4.16.8.8.16.16.5.12.7,0,12
10420,TreeNode,1.3.18.4.4.16.8.8.16.16.5.13,0,11
10421,TreeNode,1.3.18.4.4.16.8.8.16.16.5.14,0,11
8183,TreeNode,1.3.18.4.4.16.8.8.16.16.6,0,10
8184,TreeNode,1.3.18.4.4.16.8.8.16.16.7,0,10
8185,TreeNode,1.3.18.4.4.16.8.8.16.16.8,0,10
8186,TreeNode,1.3.18.4.4.16.8.8.16.16.9,0,10
8187,TreeNode,1.3.18.4.4.16.8.8.16.16.10,0,10
8188,TreeNode,1.3.18.4.4.16.8.8.16.16.11,4,10
24649,TreeNode,1.3.18.4.4.16.8.8.16.16.11.1,0,11
24650,TreeNode,1.3.18.4.4.16.8.8.16.16.11.2,0,11
24651,TreeNode,1.3.18.4.4.16.8.8.16.16.11.3,0,11
24652,TreeNode,1.3.18.4.4.16.8.8.16.16.11.4,0,11
24653,TreeNode,1.3.18.4.4.16.8.8.16.16.11.5,0,11
24654,TreeNode,1.3.18.4.4.16.8.8.16.16.11.6,0,11
24655,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7,2,11
91587,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.1,0,12
91588,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.2,0,12
91589,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.3,0,12
91590,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.4,0,12
91591,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.5,0,12
91592,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.6,0,12
91593,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.7,0,12
91594,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8,1,12
92898,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.1,0,13
92899,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.2,0,13
92900,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.3,0,13
92901,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.4,0,13
92902,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.5,0,13
92903,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.6,0,13
92904,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.7,0,13
92905,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.8,0,13
92906,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.9,0,13
92907,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.10,0,13
92908,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.11,0,13
92909,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.12,0,13
92910,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.13,0,13
92911,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.14,0,13
92912,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.15,0,13
92913,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.16,0,13
92914,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.17,0,13
92915,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.18,0,13
92916,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.19,0,13
92917,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.8.20,0,13
91595,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.9,0,12
91596,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.10,0,12
91597,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.11,0,12
91598,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.12,0,12
91599,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.13,0,12
91600,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.14,0,12
91601,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.15,0,12
91602,TreeNode,1.3.18.4.4.16.8.8.16.16.11.7.16,0,12
24656,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8,3,11
47618,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.1,0,12
47619,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.2,0,12
47620,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.3,0,12
47621,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.4,0,12
47622,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.5,0,12
47623,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.6,0,12
47624,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.7,0,12
47625,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.8,0,12
47626,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9,2,12
93604,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.1,0,13
93605,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.2,0,13
93606,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.3,0,13
93607,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4,1,13
94044,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.1,0,14
94045,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.2,0,14
94046,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.3,0,14
94047,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.4,0,14
94048,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.5,0,14
94049,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.6,0,14
94050,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.7,0,14
94051,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.9.4.8,0,14
47627,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.10,0,12
47628,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.11,0,12
47629,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.12,0,12
47630,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.13,0,12
47631,TreeNode,1.3.18.4.4.16.8.8.16.16.11.8.14,0,12
24657,TreeNode,1.3.18.4.4.16.8.8.16.16.11.9,0,11
24658,TreeNode,1.3.18.4.4.16.8.8.16.16.11.10,0,11
24659,TreeNode,1.3.18.4.4.16.8.8.16.16.11.11,0,11
24660,TreeNode,1.3.18.4.4.16.8.8.16.16.11.12,0,11
24661,TreeNode,1.3.18.4.4.16.8.8.16.16.11.13,0,11
24662,TreeNode,1.3.18.4.4.16.8.8.16.16.11.14,0,11
24663,TreeNode,1.3.18.4.4.16.8.8.16.16.11.15,0,11
8189,TreeNode,1.3.18.4.4.16.8.8.16.16.12,0,10
8190,TreeNode,1.3.18.4.4.16.8.8.16.16.13,0,10
8191,TreeNode,1.3.18.4.4.16.8.8.16.16.14,5,10
9535,TreeNode,1.3.18.4.4.16.8.8.16.16.14.1,0,11
9536,TreeNode,1.3.18.4.4.16.8.8.16.16.14.2,0,11
9537,TreeNode,1.3.18.4.4.16.8.8.16.16.14.3,0,11
9538,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4,4,11
22417,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.1,0,12
22418,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.2,0,12
22419,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.3,0,12
22420,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.4,0,12
22421,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.5,0,12
22422,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.6,0,12
22423,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7,1,12
31289,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.1,0,13
31290,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.2,0,13
31291,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.3,0,13
31292,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.4,0,13
31293,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.5,0,13
31294,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.6,0,13
31295,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.7,0,13
31296,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.8,0,13
31297,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.9,0,13
31298,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.10,0,13
31299,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.11,0,13
31300,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.12,0,13
31301,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.13,0,13
31302,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.14,0,13
31303,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.15,0,13
31304,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.16,0,13
31305,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.17,0,13
31306,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.18,0,13
31307,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.19,0,13
31308,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.7.20,0,13
22424,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.8,0,12
22425,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.9,0,12
22426,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.10,0,12
22427,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.11,0,12
22428,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.12,0,12
22429,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.13,0,12
22430,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.14,0,12
22431,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.15,0,12
22432,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16,3,12
24254,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.1,0,13
24255,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.2,0,13
24256,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.3,0,13
24257,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.4,0,13
24258,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.5,0,13
24259,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.6,0,13
24260,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.7,0,13
24261,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8,2,13
39360,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.1,0,14
39361,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2,1,14
54630,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.1,0,15
54631,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.2,0,15
54632,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.3,0,15
54633,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.4,0,15
54634,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.5,0,15
54635,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.6,0,15
54636,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.7,0,15
54637,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.2.8,0,15
39362,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.3,0,14
39363,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.4,0,14
39364,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.5,0,14
39365,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.6,0,14
39366,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.7,0,14
39367,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.8,0,14
39368,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.9,0,14
39369,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.10,0,14
39370,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.11,0,14
39371,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.12,0,14
39372,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.13,0,14
39373,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.14,0,14
39374,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.15,0,14
39375,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.8.16,0,14
24262,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.9,0,13
24263,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.10,0,13
24264,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.11,0,13
24265,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.12,0,13
24266,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.13,0,13
24267,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.14,0,13
24268,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.15,0,13
24269,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.16,0,13
24270,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.16.17,0,13
22433,TreeNode,1.3.18.4.4.16.8.8.16.16.14.4.17,0,12
9539,TreeNode,1.3.18.4.4.16.8.8.16.16.14.5,0,11
9540,TreeNode,1.3.18.4.4.16.8.8.16.16.14.6,0,11
9541,TreeNode,1.3.18.4.4.16.8.8.16.16.14.7,1,11
31328,TreeNode,1.3.18.4.4.16.8.8.16.16.14.7.1,0,12
31329,TreeNode,1.3.18.4.4.16.8.8.16.16.14.7.2,0,12
31330,TreeNode,1.3.18.4.4.16.8.8.16.16.14.7.3,0,12
31331,TreeNode,1.3.18.4.4.16.8.8.16.16.14.7.4,0,12
9542,TreeNode,1.3.18.4.4.16.8.8.16.16.14.8,0,11
9543,TreeNode,1.3.18.4.4.16.8.8.16.16.14.9,0,11
9544,TreeNode,1.3.18.4.4.16.8.8.16.16.14.10,0,11
9545,TreeNode,1.3.18.4.4.16.8.8.16.16.14.11,0,11
9546,TreeNode,1.3.18.4.4.16.8.8.16.16.14.12,0,11
9547,TreeNode,1.3.18.4.4.16.8.8.16.16.14.13,0,11
9548,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14,4,11
19615,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.1,0,12
19616,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.2,0,12
19617,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.3,0,12
19618,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.4,0,12
19619,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5,1,12
77876,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.1,0,13
77877,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.2,0,13
77878,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.3,0,13
77879,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.4,0,13
77880,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.5,0,13
77881,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.6,0,13
77882,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.7,0,13
77883,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.8,0,13
77884,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.9,0,13
77885,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.10,0,13
77886,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.11,0,13
77887,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.12,0,13
77888,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.13,0,13
77889,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.14,0,13
77890,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.15,0,13
77891,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.5.16,0,13
19620,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.6,0,12
19621,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.7,0,12
19622,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.8,0,12
19623,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.9,0,12
19624,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10,2,12
70606,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.1,0,13
70607,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.2,0,13
70608,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.3,0,13
70609,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.4,0,13
70610,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.5,0,13
70611,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.6,0,13
70612,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.7,0,13
70613,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8,1,13
89182,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.1,0,14
89183,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.2,0,14
89184,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.3,0,14
89185,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.4,0,14
89186,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.5,0,14
89187,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.6,0,14
89188,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.8.7,0,14
70614,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.9,0,13
70615,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.10,0,13
70616,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.11,0,13
70617,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.12,0,13
70618,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.13,0,13
70619,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.10.14,0,13
19625,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.11,0,12
19626,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.12,0,12
19627,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.13,0,12
19628,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.14,0,12
19629,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.15,1,12
94500,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.15.1,0,13
94501,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.15.2,0,13
94502,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.15.3,0,13
94503,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.15.4,0,13
94504,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.15.5,0,13
19630,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.16,0,12
19631,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17,3,12
23296,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.1,0,13
23297,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.2,0,13
23298,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3,2,13
34491,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.1,1,14
52148,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.1.1,0,15
52149,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.1.2,0,15
52150,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.1.3,0,15
52151,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.1.4,0,15
52152,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.1.5,0,15
34492,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.2,0,14
34493,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.17.3.3,0,14
19632,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18,2,12
59510,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.1,0,13
59511,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2,1,13
80375,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2.1,0,14
80376,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2.2,0,14
80377,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2.3,0,14
80378,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2.4,0,14
80379,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2.5,0,14
80380,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.2.6,0,14
59512,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.3,0,13
59513,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.4,0,13
59514,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.5,0,13
59515,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.6,0,13
59516,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.7,0,13
59517,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.8,0,13
59518,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.9,0,13
59519,TreeNode,1.3.18.4.4.16.8.8.16.16.14.14.18.10,0,13
