id,type,dewey,height,depth
63795,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.1.1.2,0,27
63796,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.1.1.3,1,27
83957,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.1.1.3.1,0,28
83958,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.1.1.3.2,0,28
35852,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.2,1,25
57219,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.2.1,0,26
57220,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.1.2.2,0,26
14346,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.2,2,24
16273,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.2.1,1,25
43930,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.2.1.1,0,26
43931,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.2.2.1.2,0,26
9800,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3,8,23
16049,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.1,1,24
46246,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.1.1,0,25
46247,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.1.2,0,25
46248,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.1.3,0,25
16050,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2,7,24
18441,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1,6,25
19450,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1,5,26
29856,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.1,0,27
29857,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2,4,27
35954,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.1,0,28
35955,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2,3,28
36092,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.1,2,29
86206,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.1.1,1,30
92173,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.1.1.1,0,31
92174,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.1.1.2,0,31
36093,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.2,2,29
52435,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.2.1,1,30
91809,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.2.1.1,0,31
91810,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.2.1.2,0,31
91811,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.2.2.1.3,0,31
35956,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.3,2,28
38680,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.3.1,1,29
57563,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.3.1.1,0,30
38681,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.3.2,0,29
38682,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.2.3.3,0,29
29858,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3,3,27
37182,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1,2,28
44608,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1.1,0,29
44609,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1.2,1,29
76164,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1.2.1,0,30
44610,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1.3,1,29
83267,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1.3.1,0,30
83268,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.1.3.2,0,30
37183,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.1.3.2,0,28
19451,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2,3,26
55497,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1,2,27
59366,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1.1,0,28
59367,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1.2,1,28
93994,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1.2.1,0,29
93995,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1.2.2,0,29
93996,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1.2.3,0,29
59368,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.1.3,0,28
55498,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.2,1,27
84461,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.2.1,0,28
84462,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.2.2,0,28
55499,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.3,1,27
98490,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.3.1,0,28
98491,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.3.2,0,28
98492,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.2.3.3,0,28
19452,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.1.3,0,26
18442,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.2,1,25
69838,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.2.2.1,0,26
16051,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3,6,24
23200,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1,5,25
29917,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1,4,26
42165,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.1,1,27
59185,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.1.1,0,28
42166,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2,3,27
47314,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.1,1,28
64141,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.1.1,0,29
47315,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.2,2,28
64677,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.2.1,1,29
84553,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.2.1.1,0,30
84554,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.2.1.2,0,30
84555,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.2.1.3,0,30
64678,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.2.2,0,29
47316,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.1.2.3,0,28
29918,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.2,1,26
77631,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.2.1,0,27
77632,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.1.2.2,0,27
23201,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2,4,25
30206,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.1,3,26
48126,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.1.1,2,27
70453,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.1.1.1,0,28
70454,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.1.1.2,1,28
94943,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.1.1.2.1,0,29
70455,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.1.1.3,0,28
30207,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.2,1,26
78747,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.2.1,0,27
78748,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.2.2.2,0,27
23202,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.3,1,25
54017,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.3.1,0,26
54018,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.3.2,0,26
54019,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.1.3.3.3.3,0,26
9150,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.2,1,22
29078,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.2.1,0,23
29079,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.1.1.2.2,0,23
4817,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2,10,20
5413,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.1,3,21
9694,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.1.1,2,22
22014,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.1.1.1,1,23
31082,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.1.1.1.1,0,24
5414,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2,9,21
5914,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1,8,22
7170,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1,7,23
10276,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1,6,24
15568,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1,5,25
24983,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.1,1,26
74359,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.1.1,0,27
74360,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.1.2,0,27
24984,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.2,0,26
24985,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3,4,26
45743,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.1,1,27
64430,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.1.1,0,28
64431,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.1.2,0,28
45744,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.2,3,27
54999,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.2.1,2,28
58188,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.2.1.1,1,29
65720,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.2.1.1.1,0,30
55000,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.2.2,0,28
55001,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.2.3,0,28
45745,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.1.3.3,0,27
15569,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.1.2,0,25
10277,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2,5,24
11740,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.1,1,25
60399,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.1.1,0,26
60400,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.1.2,0,26
11741,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2,4,25
34819,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.1,3,26
39492,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.1.1,2,27
66580,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.1.1.1,0,28
66581,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.1.1.2,1,28
80539,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.1.1.2.1,0,29
66582,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.1.1.3,0,28
34820,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.2,1,26
44752,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.2.1,0,27
44753,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.2.2,0,27
34821,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.1.2.2.3,0,26
7171,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2,7,23
7205,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1,6,24
9385,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.1,0,25
9386,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2,5,25
9566,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1,4,26
29391,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1,3,27
30381,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1,2,28
41771,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1.1,1,29
93925,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1.1.1,0,30
93926,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1.1.2,0,30
93927,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1.1.3,0,30
41772,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1.2,0,29
41773,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.1.1.3,0,29
29392,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2,3,27
46978,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.1,0,28
46979,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.2,2,28
80063,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.2.1,1,29
82239,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.2.1.1,0,30
80064,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.2.2,1,29
94682,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.2.2.1,0,30
46980,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.3,1,28
76654,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.2.1.2.1.2.1.2.3.1,0,29
5415,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3,8,21
8487,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1,3,22
50457,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.1,1,23
81261,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.1.1,0,24
81262,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.1.2,0,24
50458,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.2,0,23
50459,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.3,2,23
68939,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.3.1,0,24
68940,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.3.2,1,24
81405,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.3.2.1,0,25
68941,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.1.3.3,0,24
8488,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2,7,22
9886,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1,6,23
13221,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1,5,24
15152,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1,4,25
23204,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1,3,26
48400,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1.1,2,27
68722,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1.1.1,1,28
88800,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1.1.1.1,0,29
88801,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1.1.1.2,0,29
88802,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1.1.1.3,0,29
48401,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.1.2,0,27
23205,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.1.2,0,26
15153,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.2,0,25
15154,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3,4,25
25216,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1,3,26
37895,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.1,2,27
56201,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.1.1,1,28
66037,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.1.1.1,0,29
66038,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.1.1.2,0,29
66039,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.1.1.3,0,29
56202,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.1.2,0,28
37896,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.2,1,27
84743,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.1.2.1,0,28
25217,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.2,1,26
56564,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.2.1,0,27
56565,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.2.2,0,27
56566,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.2.3,0,27
25218,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.1.3.3,0,26
13222,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.2.1.2,0,24
8489,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.2.3.3,0,22
4818,TreeNode,1.1.1.1.3.2.1.1.2.3.2.1.2.1.2.1.1.1.3.1.3,2,20
