id,type,integer_id,upper_bound,height,depth
50069,TreeNode,127585,127586,0,28
50070,TreeNode,127587,127590,1,28
51963,TreeNode,127588,127589,0,29
49621,TreeNode,127592,127593,0,27
46594,TreeNode,127595,127596,0,26
46595,TreeNode,127597,127616,3,26
52482,TreeNode,127598,127599,0,27
52483,TreeNode,127600,127615,2,27
61608,TreeNode,127601,127602,0,28
61609,TreeNode,127603,127606,1,28
61765,TreeNode,127604,127605,0,29
61610,TreeNode,127607,127614,1,28
69389,TreeNode,127608,127609,0,29
69390,TreeNode,127610,127611,0,29
69391,TreeNode,127612,127613,0,29
14055,TreeNode,127621,127624,1,22
18620,TreeNode,127622,127623,0,23
14056,TreeNode,127625,127734,9,22
16401,TreeNode,127626,127657,4,23
51407,TreeNode,127627,127634,1,24
79941,TreeNode,127628,127629,0,25
79942,TreeNode,127630,127631,0,25
79943,TreeNode,127632,127633,0,25
51408,TreeNode,127635,127654,3,24
63712,TreeNode,127636,127653,2,25
68462,TreeNode,127637,127644,1,26
99481,TreeNode,127638,127639,0,27
99482,TreeNode,127640,127641,0,27
99483,TreeNode,127642,127643,0,27
68463,TreeNode,127645,127650,1,26
98346,TreeNode,127646,127647,0,27
98347,TreeNode,127648,127649,0,27
68464,TreeNode,127651,127652,0,26
51409,TreeNode,127655,127656,0,24
16402,TreeNode,127658,127707,8,23
41829,TreeNode,127659,127700,7,24
61089,TreeNode,127660,127661,0,25
61090,TreeNode,127662,127663,0,25
61091,TreeNode,127664,127699,6,25
61154,TreeNode,127665,127692,5,26
64135,TreeNode,127666,127667,0,27
64136,TreeNode,127668,127669,0,27
64137,TreeNode,127670,127691,4,27
64512,TreeNode,127671,127684,3,28
74261,TreeNode,127672,127673,0,29
74262,TreeNode,127674,127675,0,29
74263,TreeNode,127676,127683,2,29
88305,TreeNode,127677,127680,1,30
96318,TreeNode,127678,127679,0,31
88306,TreeNode,127681,127682,0,30
64513,TreeNode,127685,127686,0,28
64514,TreeNode,127687,127690,1,28
84348,TreeNode,127688,127689,0,29
61155,TreeNode,127693,127696,1,26
85042,TreeNode,127694,127695,0,27
61156,TreeNode,127697,127698,0,26
41830,TreeNode,127701,127706,1,24
59248,TreeNode,127702,127703,0,25
59249,TreeNode,127704,127705,0,25
16403,TreeNode,127708,127733,4,23
22130,TreeNode,127709,127714,2,24
32943,TreeNode,127710,127713,1,25
53790,TreeNode,127711,127712,0,26
22131,TreeNode,127715,127716,0,24
22132,TreeNode,127717,127732,3,24
35845,TreeNode,127718,127719,0,25
35846,TreeNode,127720,127731,2,25
65821,TreeNode,127721,127728,1,26
93990,TreeNode,127722,127723,0,27
93991,TreeNode,127724,127725,0,27
93992,TreeNode,127726,127727,0,27
65822,TreeNode,127729,127730,0,26
8272,TreeNode,127737,127740,1,20
44593,TreeNode,127738,127739,0,21
6001,TreeNode,127742,127743,0,19
839,TreeNode,127746,128123,10,17
3895,TreeNode,127747,127902,9,18
5170,TreeNode,127748,127785,8,19
14446,TreeNode,127749,127780,7,20
23709,TreeNode,127750,127751,0,21
23710,TreeNode,127752,127779,6,21
24108,TreeNode,127753,127768,5,22
37788,TreeNode,127754,127767,4,23
38577,TreeNode,127755,127766,3,24
56995,TreeNode,127756,127757,0,25
56996,TreeNode,127758,127763,2,25
71915,TreeNode,127759,127762,1,26
75822,TreeNode,127760,127761,0,27
56997,TreeNode,127764,127765,0,25
24109,TreeNode,127769,127778,2,22
51861,TreeNode,127770,127777,1,23
95799,TreeNode,127771,127772,0,24
95800,TreeNode,127773,127774,0,24
95801,TreeNode,127775,127776,0,24
14447,TreeNode,127781,127782,0,20
14448,TreeNode,127783,127784,0,20
5171,TreeNode,127786,127813,6,19
10814,TreeNode,127787,127808,5,20
23440,TreeNode,127788,127807,4,21
26823,TreeNode,127789,127800,3,22
28158,TreeNode,127790,127799,2,23
32659,TreeNode,127791,127798,1,24
57646,TreeNode,127792,127793,0,25
57647,TreeNode,127794,127795,0,25
57648,TreeNode,127796,127797,0,25
26824,TreeNode,127801,127806,1,22
62769,TreeNode,127802,127803,0,23
62770,TreeNode,127804,127805,0,23
10815,TreeNode,127809,127812,1,20
33878,TreeNode,127810,127811,0,21
5172,TreeNode,127814,127901,7,19
5373,TreeNode,127815,127850,4,20
17129,TreeNode,127816,127819,1,21
18022,TreeNode,127817,127818,0,22
17130,TreeNode,127820,127843,3,21
21088,TreeNode,127821,127830,2,22
47071,TreeNode,127822,127827,1,23
81986,TreeNode,127823,127824,0,24
81987,TreeNode,127825,127826,0,24
47072,TreeNode,127828,127829,0,23
21089,TreeNode,127831,127840,2,22
45971,TreeNode,127832,127839,1,23
64667,TreeNode,127833,127834,0,24
64668,TreeNode,127835,127836,0,24
64669,TreeNode,127837,127838,0,24
21090,TreeNode,127841,127842,0,22
17131,TreeNode,127844,127849,2,21
54744,TreeNode,127845,127848,1,22
75055,TreeNode,127846,127847,0,23
5374,TreeNode,127851,127900,6,20
18485,TreeNode,127852,127895,5,21
23732,TreeNode,127853,127894,4,22
24687,TreeNode,127854,127861,1,23
73617,TreeNode,127855,127856,0,24
73618,TreeNode,127857,127858,0,24
73619,TreeNode,127859,127860,0,24
24688,TreeNode,127862,127883,3,23
33746,TreeNode,127863,127866,1,24
71579,TreeNode,127864,127865,0,25
33747,TreeNode,127867,127882,2,24
38260,TreeNode,127868,127871,1,25
54159,TreeNode,127869,127870,0,26
38261,TreeNode,127872,127873,0,25
38262,TreeNode,127874,127881,1,25
92544,TreeNode,127875,127876,0,26
92545,TreeNode,127877,127878,0,26
92546,TreeNode,127879,127880,0,26
24689,TreeNode,127884,127893,2,23
89364,TreeNode,127885,127886,0,24
89365,TreeNode,127887,127892,1,24
92844,TreeNode,127888,127889,0,25
92845,TreeNode,127890,127891,0,25
18486,TreeNode,127896,127899,1,21
40087,TreeNode,127897,127898,0,22
3896,TreeNode,127903,127930,4,18
5716,TreeNode,127904,127919,3,19
37649,TreeNode,127905,127910,1,20
48898,TreeNode,127906,127907,0,21
48899,TreeNode,127908,127909,0,21
37650,TreeNode,127911,127918,2,20
57327,TreeNode,127912,127917,1,21
80143,TreeNode,127913,127914,0,22
80144,TreeNode,127915,127916,0,22
5717,TreeNode,127920,127929,3,19
50200,TreeNode,127921,127926,2,20
80543,TreeNode,127922,127925,1,21
80969,TreeNode,127923,127924,0,22
50201,TreeNode,127927,127928,0,20
3897,TreeNode,127931,128122,9,18
10824,TreeNode,127932,127941,3,19
58266,TreeNode,127933,127938,2,20
58978,TreeNode,127934,127937,1,21
79944,TreeNode,127935,127936,0,22
58267,TreeNode,127939,127940,0,20
10825,TreeNode,127942,128083,8,19
13889,TreeNode,127943,128034,7,20
15822,TreeNode,127944,127985,4,21
27023,TreeNode,127945,127946,0,22
27024,TreeNode,127947,127968,3,22
38480,TreeNode,127948,127961,2,23
57781,TreeNode,127949,127956,1,24
89466,TreeNode,127950,127951,0,25
89467,TreeNode,127952,127953,0,25
89468,TreeNode,127954,127955,0,25
57782,TreeNode,127957,127958,0,24
57783,TreeNode,127959,127960,0,24
38481,TreeNode,127962,127967,2,23
75137,TreeNode,127963,127966,1,24
94303,TreeNode,127964,127965,0,25
27025,TreeNode,127969,127984,3,22
58392,TreeNode,127970,127971,0,23
58393,TreeNode,127972,127973,0,23
58394,TreeNode,127974,127983,2,23
90198,TreeNode,127975,127976,0,24
90199,TreeNode,127977,127982,1,24
91294,TreeNode,127978,127979,0,25
91295,TreeNode,127980,127981,0,25
15823,TreeNode,127986,128021,6,21
21973,TreeNode,127987,127988,0,22
21974,TreeNode,127989,128020,5,22
41834,TreeNode,127990,127995,1,23
99566,TreeNode,127991,127992,0,24
99567,TreeNode,127993,127994,0,24
41835,TreeNode,127996,128017,4,23
45234,TreeNode,127997,127998,0,24
45235,TreeNode,127999,128014,3,24
69202,TreeNode,128000,128011,2,25
93750,TreeNode,128001,128008,1,26
97276,TreeNode,128002,128003,0,27
97277,TreeNode,128004,128005,0,27
97278,TreeNode,128006,128007,0,27
93751,TreeNode,128009,128010,0,26
69203,TreeNode,128012,128013,0,25
45236,TreeNode,128015,128016,0,24
41836,TreeNode,128018,128019,0,23
15824,TreeNode,128022,128033,3,21
17017,TreeNode,128023,128032,2,22
34216,TreeNode,128024,128025,0,23
34217,TreeNode,128026,128027,0,23
34218,TreeNode,128028,128031,1,23
72793,TreeNode,128029,128030,0,24
13890,TreeNode,128035,128062,5,20
31860,TreeNode,128036,128057,4,21
42340,TreeNode,128037,128056,3,22
67354,TreeNode,128038,128041,1,23
77803,TreeNode,128039,128040,0,24
67355,TreeNode,128042,128043,0,23
67356,TreeNode,128044,128055,2,23
82024,TreeNode,128045,128046,0,24
82025,TreeNode,128047,128052,1,24
99758,TreeNode,128048,128049,0,25
99759,TreeNode,128050,128051,0,25
82026,TreeNode,128053,128054,0,24
31861,TreeNode,128058,128061,1,21
47475,TreeNode,128059,128060,0,22
13891,TreeNode,128063,128082,4,20
14574,TreeNode,128064,128071,1,21
39851,TreeNode,128065,128066,0,22
39852,TreeNode,128067,128068,0,22
39853,TreeNode,128069,128070,0,22
14575,TreeNode,128072,128081,3,21
16246,TreeNode,128073,128080,2,22
65346,TreeNode,128074,128075,0,23
65347,TreeNode,128076,128079,1,23
99919,TreeNode,128077,128078,0,24
10826,TreeNode,128084,128121,4,19
12250,TreeNode,128085,128094,2,20
37776,TreeNode,128086,128091,1,21
59896,TreeNode,128087,128088,0,22
59897,TreeNode,128089,128090,0,22
37777,TreeNode,128092,128093,0,21
12251,TreeNode,128095,128120,3,20
44232,TreeNode,128096,128109,2,21
48290,TreeNode,128097,128104,1,22
82812,TreeNode,128098,128099,0,23
82813,TreeNode,128100,128101,0,23
82814,TreeNode,128102,128103,0,23
48291,TreeNode,128105,128106,0,22
48292,TreeNode,128107,128108,0,22
44233,TreeNode,128110,128119,2,21
58156,TreeNode,128111,128112,0,22
58157,TreeNode,128113,128116,1,22
63750,TreeNode,128114,128115,0,23
58158,TreeNode,128117,128118,0,22
840,TreeNode,128124,128127,1,17
73491,TreeNode,128125,128126,0,18
653,TreeNode,128129,128694,14,16
1610,TreeNode,128130,128131,0,17
1611,TreeNode,128132,128177,5,17
12854,TreeNode,128133,128150,4,18
24528,TreeNode,128134,128143,3,19
27825,TreeNode,128135,128142,2,20
37693,TreeNode,128136,128141,1,21
98405,TreeNode,128137,128138,0,22
98406,TreeNode,128139,128140,0,22
24529,TreeNode,128144,128145,0,19
24530,TreeNode,128146,128149,1,19
53062,TreeNode,128147,128148,0,20
12855,TreeNode,128151,128166,3,18
40589,TreeNode,128152,128165,2,19
73175,TreeNode,128153,128154,0,20
73176,TreeNode,128155,128156,0,20
73177,TreeNode,128157,128164,1,20
93147,TreeNode,128158,128159,0,21
93148,TreeNode,128160,128161,0,21
93149,TreeNode,128162,128163,0,21
12856,TreeNode,128167,128176,3,18
23765,TreeNode,128168,128169,0,19
23766,TreeNode,128170,128175,2,19
30421,TreeNode,128171,128174,1,20
38257,TreeNode,128172,128173,0,21
1612,TreeNode,128178,128693,13,17
3337,TreeNode,128179,128692,12,18
4890,TreeNode,128180,128405,11,19
7585,TreeNode,128181,128188,2,20
31608,TreeNode,128182,128187,1,21
66491,TreeNode,128183,128184,0,22
66492,TreeNode,128185,128186,0,22
7586,TreeNode,128189,128224,8,20
7859,TreeNode,128190,128223,7,21
8375,TreeNode,128191,128222,6,22
9073,TreeNode,128192,128221,5,23
12013,TreeNode,128193,128220,4,24
16016,TreeNode,128194,128215,3,25
66779,TreeNode,128195,128196,0,26
66780,TreeNode,128197,128212,2,26
77781,TreeNode,128198,128203,1,27
99727,TreeNode,128199,128200,0,28
99728,TreeNode,128201,128202,0,28
77782,TreeNode,128204,128205,0,27
77783,TreeNode,128206,128211,1,27
99709,TreeNode,128207,128208,0,28
99710,TreeNode,128209,128210,0,28
66781,TreeNode,128213,128214,0,26
16017,TreeNode,128216,128219,1,25
69904,TreeNode,128217,128218,0,26
7587,TreeNode,128225,128404,10,20
7791,TreeNode,128226,128227,0,21
7792,TreeNode,128228,128295,7,21
13639,TreeNode,128229,128294,6,22
14001,TreeNode,128230,128287,5,23
28432,TreeNode,128231,128256,4,24
35723,TreeNode,128232,128239,1,25
98509,TreeNode,128233,128234,0,26
98510,TreeNode,128235,128236,0,26
98511,TreeNode,128237,128238,0,26
35724,TreeNode,128240,128255,3,25
62935,TreeNode,128241,128250,2,26
73257,TreeNode,128242,128243,0,27
73258,TreeNode,128244,128245,0,27
73259,TreeNode,128246,128249,1,27
87602,TreeNode,128247,128248,0,28
62936,TreeNode,128251,128252,0,26
62937,TreeNode,128253,128254,0,26
28433,TreeNode,128257,128282,4,24
29790,TreeNode,128258,128277,3,25
35979,TreeNode,128259,128266,1,26
46942,TreeNode,128260,128261,0,27
46943,TreeNode,128262,128263,0,27
46944,TreeNode,128264,128265,0,27
35980,TreeNode,128267,128276,2,26
45820,TreeNode,128268,128271,1,27
58560,TreeNode,128269,128270,0,28
45821,TreeNode,128272,128273,0,27
45822,TreeNode,128274,128275,0,27
29791,TreeNode,128278,128279,0,25
29792,TreeNode,128280,128281,0,25
28434,TreeNode,128283,128286,1,24
41123,TreeNode,128284,128285,0,25
14002,TreeNode,128288,128291,1,23
43022,TreeNode,128289,128290,0,24
14003,TreeNode,128292,128293,0,23
7793,TreeNode,128296,128403,9,21
11419,TreeNode,128297,128402,8,22
11834,TreeNode,128298,128299,0,23
11835,TreeNode,128300,128373,7,23
15696,TreeNode,128301,128336,6,24
20338,TreeNode,128302,128335,5,25
34603,TreeNode,128303,128310,2,26
36000,TreeNode,128304,128309,1,27
52916,TreeNode,128305,128306,0,28
52917,TreeNode,128307,128308,0,28
34604,TreeNode,128311,128334,4,26
56010,TreeNode,128312,128327,3,27
58296,TreeNode,128313,128314,0,28
58297,TreeNode,128315,128316,0,28
58298,TreeNode,128317,128326,2,28
71439,TreeNode,128318,128321,1,29
97997,TreeNode,128319,128320,0,30
71440,TreeNode,128322,128323,0,29
71441,TreeNode,128324,128325,0,29
56011,TreeNode,128328,128331,1,27
86343,TreeNode,128329,128330,0,28
56012,TreeNode,128332,128333,0,27
15697,TreeNode,128337,128356,4,24
20799,TreeNode,128338,128355,3,25
42735,TreeNode,128339,128346,1,26
45177,TreeNode,128340,128341,0,27
45178,TreeNode,128342,128343,0,27
45179,TreeNode,128344,128345,0,27
42736,TreeNode,128347,128354,2,26
51210,TreeNode,128348,128353,1,27
88194,TreeNode,128349,128350,0,28
88195,TreeNode,128351,128352,0,28
15698,TreeNode,128357,128372,4,24
37025,TreeNode,128358,128371,3,25
38821,TreeNode,128359,128370,2,26
52571,TreeNode,128360,128361,0,27
52572,TreeNode,128362,128369,1,27
92873,TreeNode,128363,128364,0,28
92874,TreeNode,128365,128366,0,28
92875,TreeNode,128367,128368,0,28
11836,TreeNode,128374,128401,4,23
24873,TreeNode,128375,128388,3,24
27984,TreeNode,128376,128377,0,25
27985,TreeNode,128378,128383,2,25
36626,TreeNode,128379,128382,1,26
51621,TreeNode,128380,128381,0,27
27986,TreeNode,128384,128387,1,25
43745,TreeNode,128385,128386,0,26
24874,TreeNode,128389,128394,1,24
77220,TreeNode,128390,128391,0,25
77221,TreeNode,128392,128393,0,25
24875,TreeNode,128395,128400,1,24
98570,TreeNode,128396,128397,0,25
98571,TreeNode,128398,128399,0,25
4891,TreeNode,128406,128551,10,19
14809,TreeNode,128407,128508,9,20
15108,TreeNode,128408,128493,8,21
20232,TreeNode,128409,128486,7,22
25294,TreeNode,128410,128413,1,23
28752,TreeNode,128411,128412,0,24
25295,TreeNode,128414,128415,0,23
25296,TreeNode,128416,128485,6,23
29763,TreeNode,128417,128472,5,24
36815,TreeNode,128418,128459,4,25
45011,TreeNode,128419,128444,3,26
45423,TreeNode,128420,128431,2,27
73232,TreeNode,128421,128422,0,28
73233,TreeNode,128423,128430,1,28
83512,TreeNode,128424,128425,0,29
83513,TreeNode,128426,128427,0,29
83514,TreeNode,128428,128429,0,29
45424,TreeNode,128432,128443,2,27
46877,TreeNode,128433,128438,1,28
97294,TreeNode,128434,128435,0,29
97295,TreeNode,128436,128437,0,29
46878,TreeNode,128439,128440,0,28
46879,TreeNode,128441,128442,0,28
45012,TreeNode,128445,128452,1,26
61534,TreeNode,128446,128447,0,27
61535,TreeNode,128448,128449,0,27
61536,TreeNode,128450,128451,0,27
45013,TreeNode,128453,128458,1,26
95200,TreeNode,128454,128455,0,27
95201,TreeNode,128456,128457,0,27
36816,TreeNode,128460,128469,2,25
44598,TreeNode,128461,128462,0,26
44599,TreeNode,128463,128468,1,26
93051,TreeNode,128464,128465,0,27
93052,TreeNode,128466,128467,0,27
36817,TreeNode,128470,128471,0,25
29764,TreeNode,128473,128484,3,24
34038,TreeNode,128474,128483,2,25
84967,TreeNode,128475,128482,1,26
86395,TreeNode,128476,128477,0,27
86396,TreeNode,128478,128479,0,27
86397,TreeNode,128480,128481,0,27
20233,TreeNode,128487,128490,1,22
38094,TreeNode,128488,128489,0,23
20234,TreeNode,128491,128492,0,22
15109,TreeNode,128494,128499,2,21
25603,TreeNode,128495,128498,1,22
52021,TreeNode,128496,128497,0,23
15110,TreeNode,128500,128507,2,21
63829,TreeNode,128501,128502,0,22
63830,TreeNode,128503,128506,1,22
85969,TreeNode,128504,128505,0,23
14810,TreeNode,128509,128550,6,20
21519,TreeNode,128510,128543,5,21
22861,TreeNode,128511,128540,4,22
23344,TreeNode,128512,128515,1,23
66148,TreeNode,128513,128514,0,24
23345,TreeNode,128516,128539,3,23
31137,TreeNode,128517,128520,1,24
90188,TreeNode,128518,128519,0,25
31138,TreeNode,128521,128532,2,24
54823,TreeNode,128522,128527,1,25
73760,TreeNode,128523,128524,0,26
73761,TreeNode,128525,128526,0,26
54824,TreeNode,128528,128529,0,25
54825,TreeNode,128530,128531,0,25
31139,TreeNode,128533,128538,1,24
72769,TreeNode,128534,128535,0,25
72770,TreeNode,128536,128537,0,25
22862,TreeNode,128541,128542,0,22
21520,TreeNode,128544,128545,0,21
21521,TreeNode,128546,128549,1,21
52641,TreeNode,128547,128548,0,22
4892,TreeNode,128552,128691,11,19
8260,TreeNode,128553,128668,10,20
9923,TreeNode,128554,128569,3,21
34411,TreeNode,128555,128556,0,22
34412,TreeNode,128557,128568,2,22
87338,TreeNode,128558,128565,1,23
97580,TreeNode,128559,128560,0,24
97581,TreeNode,128561,128562,0,24
97582,TreeNode,128563,128564,0,24
87339,TreeNode,128566,128567,0,23
9924,TreeNode,128570,128645,9,21
20941,TreeNode,128571,128572,0,22
20942,TreeNode,128573,128630,8,22
21938,TreeNode,128574,128629,7,23
23890,TreeNode,128575,128582,2,24
32523,TreeNode,128576,128579,1,25
62282,TreeNode,128577,128578,0,26
32524,TreeNode,128580,128581,0,25
23891,TreeNode,128583,128628,6,24
24899,TreeNode,128584,128627,5,25
30739,TreeNode,128585,128594,2,26
73830,TreeNode,128586,128587,0,27
73831,TreeNode,128588,128589,0,27
73832,TreeNode,128590,128593,1,27
74681,TreeNode,128591,128592,0,28
30740,TreeNode,128595,128618,4,26
49202,TreeNode,128596,128601,1,27
77348,TreeNode,128597,128598,0,28
77349,TreeNode,128599,128600,0,28
49203,TreeNode,128602,128605,1,27
69151,TreeNode,128603,128604,0,28
49204,TreeNode,128606,128617,3,27
62602,TreeNode,128607,128616,2,28
70904,TreeNode,128608,128615,1,29
87343,TreeNode,128609,128610,0,30
87344,TreeNode,128611,128612,0,30
87345,TreeNode,128613,128614,0,30
30741,TreeNode,128619,128626,2,26
35621,TreeNode,128620,128623,1,27
48806,TreeNode,128621,128622,0,28
35622,TreeNode,128624,128625,0,27
20943,TreeNode,128631,128644,2,22
61543,TreeNode,128632,128633,0,23
61544,TreeNode,128634,128635,0,23
61545,TreeNode,128636,128643,1,23
94125,TreeNode,128637,128638,0,24
94126,TreeNode,128639,128640,0,24
94127,TreeNode,128641,128642,0,24
9925,TreeNode,128646,128667,3,21
15521,TreeNode,128647,128666,2,22
21703,TreeNode,128648,128653,1,23
97816,TreeNode,128649,128650,0,24
97817,TreeNode,128651,128652,0,24
21704,TreeNode,128654,128661,1,23
37135,TreeNode,128655,128656,0,24
37136,TreeNode,128657,128658,0,24
37137,TreeNode,128659,128660,0,24
21705,TreeNode,128662,128665,1,23
97481,TreeNode,128663,128664,0,24
8261,TreeNode,128669,128690,4,20
8948,TreeNode,128670,128689,3,21
28429,TreeNode,128671,128672,0,22
28430,TreeNode,128673,128674,0,22
28431,TreeNode,128675,128688,2,22
94743,TreeNode,128676,128677,0,23
94744,TreeNode,128678,128679,0,23
94745,TreeNode,128680,128687,1,23
98782,TreeNode,128681,128682,0,24
98783,TreeNode,128683,128684,0,24
98784,TreeNode,128685,128686,0,24
574,TreeNode,128697,128914,10,14
682,TreeNode,128698,128729,5,15
46670,TreeNode,128699,128728,4,16
52663,TreeNode,128700,128701,0,17
52664,TreeNode,128702,128717,3,17
66916,TreeNode,128703,128716,2,18
73025,TreeNode,128704,128711,1,19
94455,TreeNode,128705,128706,0,20
94456,TreeNode,128707,128708,0,20
94457,TreeNode,128709,128710,0,20
73026,TreeNode,128712,128715,1,19
88859,TreeNode,128713,128714,0,20
52665,TreeNode,128718,128727,2,17
62144,TreeNode,128719,128720,0,18
62145,TreeNode,128721,128722,0,18
62146,TreeNode,128723,128726,1,18
81656,TreeNode,128724,128725,0,19
683,TreeNode,128730,128847,8,15
1919,TreeNode,128731,128748,4,16
14887,TreeNode,128732,128733,0,17
14888,TreeNode,128734,128747,3,17
28083,TreeNode,128735,128746,2,18
55541,TreeNode,128736,128741,1,19
95009,TreeNode,128737,128738,0,20
95010,TreeNode,128739,128740,0,20
55542,TreeNode,128742,128743,0,19
55543,TreeNode,128744,128745,0,19
1920,TreeNode,128749,128846,7,16
2850,TreeNode,128750,128755,1,17
76084,TreeNode,128751,128752,0,18
76085,TreeNode,128753,128754,0,18
2851,TreeNode,128756,128845,6,17
8857,TreeNode,128757,128810,5,18
24946,TreeNode,128758,128783,4,19
35184,TreeNode,128759,128760,0,20
35185,TreeNode,128761,128782,3,20
42330,TreeNode,128762,128769,2,21
46949,TreeNode,128763,128768,1,22
48822,TreeNode,128764,128765,0,23
48823,TreeNode,128766,128767,0,23
42331,TreeNode,128770,128779,2,21
92141,TreeNode,128771,128772,0,22
92142,TreeNode,128773,128776,1,22
97195,TreeNode,128774,128775,0,23
92143,TreeNode,128777,128778,0,22
42332,TreeNode,128780,128781,0,21
24947,TreeNode,128784,128807,3,19
35638,TreeNode,128785,128798,2,20
79248,TreeNode,128786,128787,0,21
79249,TreeNode,128788,128789,0,21
79250,TreeNode,128790,128797,1,21
86181,TreeNode,128791,128792,0,22
86182,TreeNode,128793,128794,0,22
86183,TreeNode,128795,128796,0,22
35639,TreeNode,128799,128806,1,20
77998,TreeNode,128800,128801,0,21
77999,TreeNode,128802,128803,0,21
78000,TreeNode,128804,128805,0,21
24948,TreeNode,128808,128809,0,19
8858,TreeNode,128811,128844,5,18
11533,TreeNode,128812,128843,4,19
13059,TreeNode,128813,128828,3,20
78017,TreeNode,128814,128815,0,21
78018,TreeNode,128816,128825,2,21
79043,TreeNode,128817,128824,1,22
87755,TreeNode,128818,128819,0,23
87756,TreeNode,128820,128821,0,23
87757,TreeNode,128822,128823,0,23
78019,TreeNode,128826,128827,0,21
13060,TreeNode,128829,128830,0,20
13061,TreeNode,128831,128842,3,20
39483,TreeNode,128832,128839,2,21
42016,TreeNode,128833,128834,0,22
42017,TreeNode,128835,128838,1,22
52679,TreeNode,128836,128837,0,23
39484,TreeNode,128840,128841,0,21
684,TreeNode,128848,128913,9,15
1582,TreeNode,128849,128912,8,16
2642,TreeNode,128850,128911,7,17
12550,TreeNode,128851,128910,6,18
13318,TreeNode,128852,128907,5,19
15482,TreeNode,128853,128866,3,20
28168,TreeNode,128854,128857,1,21
31679,TreeNode,128855,128856,0,22
28169,TreeNode,128858,128865,2,21
56423,TreeNode,128859,128864,1,22
94634,TreeNode,128860,128861,0,23
94635,TreeNode,128862,128863,0,23
15483,TreeNode,128867,128898,4,20
25258,TreeNode,128868,128879,3,21
32462,TreeNode,128869,128876,2,22
63231,TreeNode,128870,128875,1,23
87683,TreeNode,128871,128872,0,24
87684,TreeNode,128873,128874,0,24
32463,TreeNode,128877,128878,0,22
25259,TreeNode,128880,128883,1,21
33811,TreeNode,128881,128882,0,22
25260,TreeNode,128884,128897,3,21
39631,TreeNode,128885,128896,2,22
62663,TreeNode,128886,128891,1,23
93434,TreeNode,128887,128888,0,24
93435,TreeNode,128889,128890,0,24
62664,TreeNode,128892,128893,0,23
62665,TreeNode,128894,128895,0,23
15484,TreeNode,128899,128906,2,20
24686,TreeNode,128900,128905,1,21
67771,TreeNode,128901,128902,0,22
67772,TreeNode,128903,128904,0,22
13319,TreeNode,128908,128909,0,19
103,TreeNode,128920,129879,20,9
197,TreeNode,128921,129878,19,10
295,TreeNode,128922,129877,18,11
321,TreeNode,128923,129454,17,12
638,TreeNode,128924,128943,5,13
3038,TreeNode,128925,128942,4,14
3373,TreeNode,128926,128941,3,15
20705,TreeNode,128927,128936,2,16
73551,TreeNode,128928,128933,1,17
79015,TreeNode,128929,128930,0,18
79016,TreeNode,128931,128932,0,18
73552,TreeNode,128934,128935,0,17
20706,TreeNode,128937,128940,1,16
34833,TreeNode,128938,128939,0,17
639,TreeNode,128944,128953,2,13
12545,TreeNode,128945,128948,1,14
26291,TreeNode,128946,128947,0,15
12546,TreeNode,128949,128952,1,14
45927,TreeNode,128950,128951,0,15
640,TreeNode,128954,129453,16,13
668,TreeNode,128955,129422,15,14
1623,TreeNode,128956,129241,10,15
1895,TreeNode,128957,129060,8,16
1908,TreeNode,128958,128965,3,17
19042,TreeNode,128959,128964,2,18
29899,TreeNode,128960,128963,1,19
36482,TreeNode,128961,128962,0,20
1909,TreeNode,128966,129059,7,17
3531,TreeNode,128967,128990,3,18
43246,TreeNode,128968,128975,1,19
99097,TreeNode,128969,128970,0,20
99098,TreeNode,128971,128972,0,20
99099,TreeNode,128973,128974,0,20
43247,TreeNode,128976,128977,0,19
43248,TreeNode,128978,128989,2,19
54881,TreeNode,128979,128980,0,20
54882,TreeNode,128981,128982,0,20
54883,TreeNode,128983,128988,1,20
92409,TreeNode,128984,128985,0,21
92410,TreeNode,128986,128987,0,21
3532,TreeNode,128991,129048,6,18
14745,TreeNode,128992,129037,5,19
14832,TreeNode,128993,129004,3,20
19993,TreeNode,128994,129003,2,21
80607,TreeNode,128995,128996,0,22
80608,TreeNode,128997,129000,1,22
86809,TreeNode,128998,128999,0,23
80609,TreeNode,129001,129002,0,22
14833,TreeNode,129005,129034,4,20
16659,TreeNode,129006,129015,3,21
28116,TreeNode,129007,129014,2,22
45460,TreeNode,129008,129013,1,23
97185,TreeNode,129009,129010,0,24
97186,TreeNode,129011,129012,0,24
16660,TreeNode,129016,129021,2,21
31366,TreeNode,129017,129020,1,22
82373,TreeNode,129018,129019,0,23
16661,TreeNode,129022,129033,2,21
29561,TreeNode,129023,129026,1,22
40931,TreeNode,129024,129025,0,23
29562,TreeNode,129027,129032,1,22
94193,TreeNode,129028,129029,0,23
94194,TreeNode,129030,129031,0,23
14834,TreeNode,129035,129036,0,20
14746,TreeNode,129038,129047,2,19
69386,TreeNode,129039,129042,1,20
84616,TreeNode,129040,129041,0,21
69387,TreeNode,129043,129044,0,20
69388,TreeNode,129045,129046,0,20
3533,TreeNode,129049,129058,2,18
8093,TreeNode,129050,129057,1,19
73986,TreeNode,129051,129052,0,20
73987,TreeNode,129053,129054,0,20
73988,TreeNode,129055,129056,0,20
1896,TreeNode,129061,129240,9,16
2744,TreeNode,129062,129063,0,17
2745,TreeNode,129064,129239,8,17
3252,TreeNode,129065,129138,7,18
